,ESI_Key,BMK_S01_Strategic,BMK_S02_Quick,BMK_S03_Decisive,BMK_S04_Change,BMK_S05_Leading,BMK_S06_Confront,BMK_S07_Participative,BMK_S08_Build,BMK_S09_Compassion,BMK_S10_Putting,BMK_S11_Respect,BMK_D01_Interper,BMK_D02_DiffBuild,BMK_D03_DiffChange,BMK_D04_Failure,BMK_D05_Narrow,BMK_S01_Strategic_boss,BMK_S01_Strategic_direct_report,BMK_S01_Strategic_peer,BMK_S02_Quick_boss,BMK_S02_Quick_direct_report,BMK_S02_Quick_peer,BMK_S03_Decisive_boss,BMK_S03_Decisive_direct_report,BMK_S03_Decisive_peer,BMK_S04_Change_boss,BMK_S04_Change_direct_report,BMK_S04_Change_peer,BMK_S05_Leading_boss,BMK_S05_Leading_direct_report,BMK_S05_Leading_peer,BMK_S06_Confront_boss,BMK_S06_Confront_direct_report,BMK_S06_Confront_peer,BMK_S07_Participative_boss,BMK_S07_Participative_direct_report,BMK_S07_Participative_peer,BMK_S08_Build_boss,BMK_S08_Build_direct_report,BMK_S08_Build_peer,BMK_S09_Compassion_boss,BMK_S09_Compassion_direct_report,BMK_S09_Compassion_peer,BMK_S10_Putting_boss,BMK_S10_Putting_direct_report,BMK_S10_Putting_peer,BMK_S11_Respect_boss,BMK_S11_Respect_direct_report,BMK_S11_Respect_peer,BMK_D01_Interper_boss,BMK_D01_Interper_direct_report,BMK_D01_Interper_peer,BMK_D02_DiffBuild_boss,BMK_D02_DiffBuild_direct_report,BMK_D02_DiffBuild_peer,BMK_D03_DiffChange_boss,BMK_D03_DiffChange_direct_report,BMK_D03_DiffChange_peer,BMK_D04_Failure_boss,BMK_D04_Failure_direct_report,BMK_D04_Failure_peer,BMK_D05_Narrow_boss,BMK_D05_Narrow_direct_report,BMK_D05_Narrow_peer
BMK_S10_Putting,0.03580062103501872,-0.07259853364369934,-0.07576508977910368,-0.15536073658085892,-0.03764504431222876,-0.008687344391513419,-0.14355432700652893,0.008534693088818657,0.08670442865157058,0.0873567416700633,0.0,-0.006398899365212873,-0.0159219901344409,0.15722598318497172,0.07505882304283806,0.19211929372700132,0.15348769249681227,0.046394910967786224,-0.0186639140446494,-0.02614908908374118,0.05807628886382935,-0.02292683785365477,-0.02490364142252103,0.04786207442984752,0.010359803579556598,-0.03171750167374649,0.056973983076638465,-0.021018576698143027,-0.013728171499382297,0.026339762909852987,-0.04464628045372207,0.0462958027285654,0.0201927239573509,-0.022314793538759564,-0.03769519865519079,0.10381732907780757,0.019306980441059607,0.013967379943732011,0.08730253664919636,0.06264838181060722,0.06625851471441635,0.09602036519988638,0.07391475856640521,0.047032890451216336,0.08696032423706468,0.1391358589051648,0.12698804554906462,0.02938005989726529,0.043586541842953644,-0.01997088125066765,-0.07186145929792827,-0.03242311547320395,-0.06404472612735668,-0.08079279062755819,-0.0030831752614975255,0.001329670514320952,-0.11163453882419709,0.005578671111655734,-0.02540185312443649,-0.09587931187815493,0.03033050969945532,0.038354690163531005,-0.0692121710474672,-0.01596356887287132,0.047141633727149926
BMK_S11_Respect,0.0018980121638163773,0.005640955855469643,0.013026589902071006,-0.013667740713154075,0.10709111554654277,0.09380769889685897,-0.011298473757778482,0.13194214003360838,0.027513270611472185,0.12405209873398859,-0.006398899365212873,0.0,0.04507295871028144,0.09056381727690788,0.03824291892078202,0.1269861884543837,0.08086702636371107,0.03577738839925836,0.0881822562135597,0.06717472658490342,0.08853274720144463,0.0743958085908909,0.07440057112172183,0.08331949450948986,0.13886609401411854,0.07759780908145128,0.047905506369494394,0.059133492837419414,0.06063516877254696,0.018667717757477165,0.04846183248966787,0.0908737252925107,0.04401758264825984,0.10427685606129697,0.07185062806747726,0.02957661002253067,0.07565421703057795,0.0456763244981942,0.00901273976852894,0.0957958979043527,0.061254365288395875,0.05917489543354708,0.1043732303463589,0.09298388650349118,-0.06175342202611357,0.060896947348214846,0.03451880534249176,0.04423090972346304,0.17066576003250192,0.08819571963683578,-0.004371297320173037,-0.03979054384679017,-0.04238549859110856,-0.0549400993219086,-0.05881462027308528,-0.04987287423028852,-0.08478290342559339,-0.04637312165882234,-0.06505778567993831,-0.0807324845650833,-0.039323765559078405,-0.03325833804778905,-0.06701861752619086,-0.084145712393048,-0.02794387790260329
BMK_D01_Interper,-0.0167074227038875,0.1408294024280731,0.16067263867146464,0.1757534631172153,0.04186112828525168,0.04057510144743537,0.1337891802921458,-0.06732813905103652,-0.038047119667024065,-0.020603656891660105,-0.0159219901344409,0.04507295871028144,0.0,0.20049101965286115,0.2864870903944298,0.12499624475155402,0.04108109930661774,-0.07089272017372054,-0.07750076937967777,0.0067620842033353085,-0.06539265339734913,-0.03397994638677204,0.025638203346353704,-0.05672860915072815,-0.09058320052408625,0.037279688464027974,-0.10186158358714485,-0.08413679866899457,-0.008689689547035445,-0.054600766895733434,-0.06564069327594041,-0.0464440091647331,-0.05333709685321181,-0.0775276994723592,0.014310603197541405,-0.162867944301738,-0.1348455835322223,-0.05631529499636713,-0.1353177362195648,-0.16504613387633954,-0.09722416185162197,-0.12527522743285446,-0.14402210661039558,-0.07607750395604669,-0.03623130255609727,-0.15127867340472007,-0.04139108995490262,-0.04753870467259177,-0.1264431221931605,0.006027756311546867,0.17576289602699208,0.1816074016249832,0.14245953213045337,0.15034294480370364,0.11293621623074253,0.04397493205495455,0.1746937194088128,0.12607001018665703,0.0836237344835975,0.14312847402124518,0.10342972439444659,0.016593671059016435,0.10614397127632033,0.10534803426475924,-0.021758246465832853
BMK_D02_DiffBuild,-0.02808074108347363,0.1402774210185922,0.12273299433919982,0.04591817049422742,0.02433046665982319,-0.02163436695785681,-0.012487610044176312,0.045092684505078195,0.11061377857512239,0.043027508564749295,0.15722598318497172,0.09056381727690788,0.20049101965286115,0.0,0.18546473667959418,0.12167360516477499,0.06943235142518778,-0.02089511753320166,-0.02980018257825738,0.021519772027597445,-0.06289109225962541,0.00843858256323874,0.03562369264441796,-0.11446710705543062,-0.12999415944853687,-0.044766794343076406,-0.024251601188478536,-0.004665252379313145,0.016900919644322596,-0.007622834338749038,-0.014978098336989348,-0.036454548344807866,-0.08409264983899994,-0.09214326315526117,-0.04193861997501519,-0.017951633285370805,-0.021140702973048944,0.030575581911336386,0.04466999465039606,-0.030763617194528123,0.027614116124833527,-0.018427865098046586,-0.035607561970515,-0.0031780754200567835,0.13587097960166433,0.02680086078442176,0.07011698341885644,0.04263369211441792,-0.05138864120335156,0.06454025950739312,-0.05476700286896207,-0.0304181219168614,-0.04013379025677049,0.08125912776390977,0.05477598395350239,0.0031990361611943935,0.05691346317457557,-6.543408780954052e-05,-0.003872250849195999,0.07677453698789738,0.0041212114777871844,-0.02404810699081357,0.04796459715360914,0.06366157837816816,-0.05788056444027224
BMK_D03_DiffChange,-0.009519803855780318,0.0748463519912051,0.09186333856859752,0.07533726182770273,0.015205709359108144,0.10135428575686822,0.08938395089795675,0.045183225147691186,0.045111248042182917,0.08484512711794617,0.07505882304283806,0.03824291892078202,0.2864870903944298,0.18546473667959418,0.0,0.18590825083172574,0.14828034371985682,-0.049911924630937334,-0.057820511851048036,-0.021792380739102946,-0.040370239595197005,-0.03620788027828829,-0.0047367705110758565,-0.08010546404143862,-0.11388541470387341,-0.042912778214257756,-0.05454743550645183,-0.03225783222181808,-0.028859384586763903,0.009521882489713349,-0.010295950235935464,-0.03895371080779744,-0.05117251610464336,-0.05271778955169789,-0.028644630160882353,-0.044928580752846434,-0.030082694848701345,-0.01705117481383374,-0.03666167002009717,-0.07970667656414482,-0.06512489833813415,0.00129699589210229,-0.03603597842735462,-0.02788192280926953,0.06377538530486225,-0.022734856304679973,-0.02149374050078562,0.0448050079066616,-0.07492885063234693,0.016628778105600525,0.035410180572337885,0.044254206595177696,0.04476383179407481,0.06192189733285869,0.04191112663246931,0.030533133055909406,0.15188038658898267,0.06879793432678812,0.09190572505227465,0.113915542598334,0.07744478552046016,0.03836088926394106,0.10549613747996164,0.09516156497414097,0.005479441560290663
BMK_D04_Failure,0.003732439695700687,0.0708406105863919,0.023948292491112966,-0.020737032626612695,0.04949349253364688,0.09383004937112338,0.05368731593547865,0.1263670096330105,0.13605949680607626,0.13694857273553668,0.19211929372700132,0.1269861884543837,0.12499624475155402,0.12167360516477499,0.18590825083172574,0.0,0.20273228218920136,-0.04372442654264162,-0.07395548148342845,-0.0025315294761675128,-0.07958452531334664,-0.08572733212863745,-0.025255166050969988,-0.12248100555876161,-0.17052316844699425,-0.06392833301457276,-0.0030343214964092258,-0.026787669579363488,0.04125249989322363,0.03285263134257138,-0.010837349960718543,0.014745857342171084,-0.056440374330893134,-0.08326228782165301,-0.015878267267399104,0.03403318878456726,-0.008902151924332406,0.07420630259297221,0.07270425259064461,-0.029791235605076807,0.04955270761786054,0.04611826034060945,-0.02867626700997005,0.039414886554570615,0.1683081922727701,0.05571130812649213,0.11904977116932237,0.08772400635673436,-0.06630462226098549,0.08689910789469926,-0.08284866399447494,-0.016796636936258408,-0.06085019420541776,0.029564649099676342,0.041993840242145225,-0.039484202439875854,0.03833936862628998,0.025849192386926942,-0.014631832868165377,0.11277278490761752,0.08017585663253006,0.009606068230159026,0.0870652543402365,0.12746697768029133,-0.02444326249124773
BMK_D05_Narrow,-0.011353832874143027,0.037480303790367486,-0.006553613872459785,-0.024352877689430064,0.038551634413988456,0.07998762848879687,0.022089133884553747,0.1033068497420549,0.10487708995942246,0.1164746491448912,0.15348769249681227,0.08086702636371107,0.04108109930661774,0.06943235142518778,0.14828034371985682,0.20273228218920136,0.0,0.02799713379616431,-0.05916242262463001,0.023722475252641442,-0.03567555429705234,-0.06585105140476387,-0.0026375538746428867,-0.0660182446782405,-0.1408836343588814,-0.055555032383780206,0.05941325572657051,-0.01734146276028392,0.06392941614870827,0.09289480195721392,-0.01403731984125553,0.03880647843243713,0.007349671923598963,-0.06775442241262243,-0.0021592592097410407,0.10413892209111564,-0.002500999482448238,0.10105492781149542,0.10786919624773642,-0.02211258754611095,0.0761563593917545,0.08396015798257217,-0.017975684494882335,0.06571652288164895,0.17974317074838753,0.037223036727391356,0.1122294105912213,0.11222058013507913,-0.06599652512645818,0.08148929598961163,-0.1373533418821034,-0.034208139221217286,-0.11025522757138168,-0.02660152174741791,0.027108774404561237,-0.060585835870511334,-0.024950677864370913,0.014219706599891933,-0.05885954840314167,0.006740744083340161,0.057182416861993816,-0.03763606556867207,0.06597054070661501,0.1293809889409677,-0.008052178320317141
BMK_S01_Strategic_boss,0.09222442683244801,0.09831530451249973,-0.009993440251588825,0.045662660970348226,0.0534310894852375,0.03396517098463818,0.0739469908819517,0.12078840085149395,0.09000840966573878,0.07725981840420465,0.046394910967786224,0.03577738839925836,-0.07089272017372054,-0.02089511753320166,-0.049911924630937334,-0.04372442654264162,0.02799713379616431,0.0,0.11499183430696105,0.22415021412029504,0.1392482437604774,0.08803514923864164,0.1166098535405661,0.12280695262974484,0.03158576431304991,0.15874507325705003,0.16962124585173266,0.06582774805631622,0.20495615055322292,0.16012150422164462,0.12799951243791327,0.16194922843449083,0.06333763920332036,0.06804318402433861,0.1163727425593683,0.0936683858165368,0.08968288904232788,0.13460265391319215,0.14697648283745668,0.085390088476265,0.15837467275010442,0.019591696023174898,0.03416659752080606,0.17845256203181425,0.10338138328547458,0.024903153559554053,0.1349794073711971,0.05240604440234159,0.1283629954917807,0.14396075098132702,0.05449788372312969,-0.04871141275193168,-0.08582508561593975,-0.02155606663688825,-0.058489788662316966,-0.144149053671946,-0.08699424629473262,-0.05153047181314305,-0.134165088413802,-0.09266895167787637,-0.08255312768695472,-0.15712841846772743,-0.07694419737706393,-0.08416194519075627,-0.19648690835838106
BMK_S01_Strategic_direct_report,0.08221542719059449,0.11411567455405505,0.032014367353646135,0.1103041438552517,0.06758833445390647,0.03864546517227753,0.07848061685719777,0.07427410429337025,0.1131025229850336,0.10551202668670756,-0.0186639140446494,0.0881822562135597,-0.07750076937967777,-0.02980018257825738,-0.057820511851048036,-0.07395548148342845,-0.05916242262463001,0.11499183430696105,0.0,0.04491626601871829,0.1319532100610559,0.10663267352644157,-0.04626081367257773,0.07790953659983371,0.08653701981846174,0.09747942488125466,0.03518150702941458,0.15296740684012344,0.08278395753151302,-0.016103769505008192,0.11055202461544122,0.08219253985135894,0.026759816028840394,0.0599494984984309,0.06976978450107651,0.05980326498872454,0.058050532147677636,0.0023137036636412533,-0.022946560628505364,0.10316920625940351,0.025256399458494394,0.02509692983628345,0.0022519674121197486,6.157422487484965e-05,-0.00020497725216575557,-0.09057513078053481,-0.013649969064301798,0.033202881495561345,0.04080383449594838,-0.025061346443375265,0.0750903261095067,0.12446680805294752,0.03555511357993571,-0.0039597596726054785,0.036596969088463216,-0.003577940471463481,-0.014157534508365516,0.0014170402178349528,0.04495129870386977,-0.07923987776122263,-0.025101650278963716,-0.0314105838247673,0.018223255028031765,-0.009801980659118525,-0.028657301904611465
BMK_S01_Strategic_peer,0.10400156226202374,0.06370964938186384,0.01050481068461058,0.02500452411950483,0.0035802783902021545,-0.08768941911788689,0.0158638879891295,0.012142141934752299,0.04071238903287272,0.04694577943029048,-0.02614908908374118,0.06717472658490342,0.0067620842033353085,0.021519772027597445,-0.021792380739102946,-0.0025315294761675128,0.023722475252641442,0.22415021412029504,0.04491626601871829,0.0,0.16815323542695737,0.002918632885472505,0.12960590953079276,0.09602986059588337,-0.014595899706559279,0.13045360240158588,0.12167257801894968,0.013357038371273666,0.14996606286312242,0.08079319384777572,-0.01621830273715863,0.11979531899515594,0.08846989223464657,-0.04546834076474093,0.07679380568703642,0.13674387450983774,-0.024519434590414224,0.08454074775736409,0.08967479499664677,-0.012787873372528069,0.12204695067430138,0.07091186522028431,-0.057750949102935545,0.05889356778326582,0.1293727881373687,-0.059949186752820044,-0.003728152139087393,0.11801471737788109,0.0002649451248606105,0.03885555137362584,-0.011801621174120702,0.08465790083213678,0.049559044589679746,-0.05455524739649931,0.014330592494074257,0.01769214476124703,-0.031132343612651825,0.004326215932474731,-0.05192052706385719,-0.12029713350490454,-0.03283692179664882,-0.046646667208087966,-0.07859933611794379,-0.0007085653535259251,-0.03943989142026838
BMK_S02_Quick_boss,0.04834887319742772,0.11063632306847154,0.145542858701079,0.0820027741246544,0.09229392015958499,0.05641140409713793,0.07074363760601964,0.1310199277164499,0.08333028222466712,0.09533914384656744,0.05807628886382935,0.08853274720144463,-0.06539265339734913,-0.06289109225962541,-0.040370239595197005,-0.07958452531334664,-0.03567555429705234,0.1392482437604774,0.1319532100610559,0.16815323542695737,0.0,0.20531926446039184,0.2166477105556708,0.0864176325644691,0.0810254734857633,0.1573530439988648,0.05322506579789699,0.09153681693499972,0.14746091916571008,0.0769656378035779,0.1481201105331087,0.11447535960910951,-0.02443733821138694,0.08879113877747517,0.0941465551094587,-0.053794488127061335,0.09575412588787074,0.08347400084109255,-0.010735483433970905,0.1024842822851183,0.08317160035055404,-0.035136725949572734,0.05526628301970548,0.1386523769214271,0.013767876733295659,0.033464161433827896,0.07415047805262787,0.003620101525946662,0.13793460700456167,0.10950896237239739,0.16091274767262273,-0.07141434658930033,-0.02481302000639627,0.09572500974499565,-0.06498897851601654,-0.10426757985111418,0.06257087523432758,-0.06229991993815563,-0.058450763151972784,-0.017072557799527432,-0.12267087432831958,-0.14011154392147962,0.000605842119865696,-0.12826090436036858,-0.17736004639386055
BMK_S02_Quick_direct_report,0.04761304468996083,0.10681939539033213,0.16346353131099245,0.11104588348431656,0.053420881097536524,0.016942399296064385,0.037885904818079026,0.05510738985951559,0.08980817084552835,0.081470624425708,-0.02292683785365477,0.0743958085908909,-0.03397994638677204,0.00843858256323874,-0.03620788027828829,-0.08572733212863745,-0.06585105140476387,0.08803514923864164,0.10663267352644157,0.002918632885472505,0.20531926446039184,0.0,0.03479495645828001,0.09653009320220025,0.06810333930194457,0.07100480567356823,0.022581727072131963,0.07441610793952591,0.033023700058897876,-0.03750466359231708,0.04918291638962946,0.0020528058867914367,0.021357179707753415,0.008231225019534216,0.028091218125674944,0.021793426124437965,-0.01479661763969009,-0.06139806103229736,-0.04972949735779997,0.02826755472724407,-0.027298635937198723,-0.005147007258491612,-0.05401916288606001,-0.0626579938682626,-0.03031295104754761,-0.13706633979259653,-0.07227276153840845,0.02761816934108899,-0.024121942849929967,-0.04686750519783045,0.09319086785908651,0.1889041986989004,0.081795095268206,0.02141375508691129,0.10921394911976223,0.06213630301924111,0.013969338055276725,0.08856706143843662,0.09026875530762365,-0.07110734908609971,0.02577160667796352,-0.0005581892980473235,0.02123686980301598,0.0489437242786408,-0.002717403745257696
BMK_S02_Quick_peer,0.05596864878951995,0.07064736255963888,0.1571766111402329,0.07028573131247082,0.014215768609002678,-0.058442589384078106,0.014262585616538705,0.01976717934466491,0.029936162655489776,0.04730493569660974,-0.02490364142252103,0.07440057112172183,0.025638203346353704,0.03562369264441796,-0.0047367705110758565,-0.025255166050969988,-0.0026375538746428867,0.1166098535405661,-0.04626081367257773,0.12960590953079276,0.2166477105556708,0.03479495645828001,0.0,0.06077058097667121,-0.06507165934509179,0.12415793934333086,0.021257669066592794,-0.06543830833369846,0.06424777098635748,-0.02169715098323613,-0.11026182992890696,0.04421358514243234,0.0029972672721539917,-0.10788380874754852,0.0037126870777246523,0.0015451177240122516,-0.12221254880135063,-0.029352180547971174,-0.04859000828104593,-0.107856805618043,0.003852516666866146,-0.017107461135093843,-0.12937424819130502,-0.01403228992926775,0.028968711172683265,-0.15006837362641612,-0.10250784442836591,0.0511100990258532,-0.056813905553710964,-0.01657566222872886,0.11320425519450705,0.16649960324139904,0.16101280734253243,0.05810866806416118,0.1105871827411703,0.10236123715865669,0.0836653151389003,0.10249739631761556,0.06308271834613488,-0.045695727305060385,0.04358824888263846,-0.008596531366726556,0.005560552719035217,0.07331675228727297,-0.009830449595962798
BMK_S03_Decisive_boss,0.05744900040536277,0.12507340684415405,0.06548322194251367,0.21682978423040686,0.13443828798828503,0.12656301448051216,0.21093462548757114,0.12854934381611977,0.09006080171132187,0.0933430650108789,0.04786207442984752,0.08331949450948986,-0.05672860915072815,-0.11446710705543062,-0.08010546404143862,-0.12248100555876161,-0.0660182446782405,0.12280695262974484,0.07790953659983371,0.09602986059588337,0.0864176325644691,0.09653009320220025,0.06077058097667121,0.0,0.12532506710258554,0.21017371639396987,0.09980599336553486,0.06784510832100514,0.10097146873076598,0.10576557728275615,0.11566988927633658,0.06282129473677017,0.13545188336859926,0.10531515209036768,0.12058842697245428,-0.07479238150884637,0.04302582597157781,-0.008142221589321624,-0.041055928485098925,0.028203911753392874,0.0053007884866445865,-0.08760275221514885,-0.01650130524871951,0.05283976271711149,-0.016029669260093693,-0.028133929193057433,0.002988161477851116,-0.024811650726595635,0.07592252158105667,0.020890727049096905,0.21476860424790012,0.0054195928733296456,0.08086777780544117,0.04294625265751334,-0.051216336716363636,-0.047347313657382234,0.04137035575692288,-0.02192146199443558,-0.010022313525563153,-0.04935214825830486,-0.08984212701627303,-0.061598288324514694,-0.005855702751691616,-0.08967249752685287,-0.10455728468540985
BMK_S03_Decisive_direct_report,0.06997455587843343,0.15524514346004584,0.09632271935643752,0.26230859923086136,0.14953931522695943,0.13081026041559946,0.2114327207167419,0.11901690639296293,0.1448783484315398,0.13182060396015688,0.010359803579556598,0.13886609401411854,-0.09058320052408625,-0.12999415944853687,-0.11388541470387341,-0.17052316844699425,-0.1408836343588814,0.03158576431304991,0.08653701981846174,-0.014595899706559279,0.0810254734857633,0.06810333930194457,-0.06507165934509179,0.12532506710258554,0.0,0.14808096528194853,-0.027467953848733406,0.1255055193871204,0.04014680572839752,-0.051021677371981905,0.09224810054736987,0.02945244629465399,0.038698796627497506,0.11245243437101393,0.08950568851414492,-0.046787272906023136,-0.006548926694011192,-0.07745110846141964,-0.12051440718343823,0.006547305159655181,-0.06299035724104288,-0.05441549412457736,-0.06624473433367617,-0.061804389909949714,-0.04892070908452703,-0.15967736982346503,-0.07322185541688937,-0.022683563833495624,-0.02915395149138733,-0.061977025548035,0.17134828109119815,0.22038861351989947,0.13242138073456802,0.05050847371375983,0.06074778170028461,0.045510263963395664,0.07565851239288249,0.06399437106961159,0.10306270773108972,-0.006926234402379772,0.009014584684400528,0.01604494971300774,0.06854982827816991,0.027945480257235533,0.008090704745989497
BMK_S03_Decisive_peer,0.07815858017799729,0.10683187178574238,0.08402911752903415,0.20292630763549996,0.08233069850183515,0.02727212369728564,0.13938087232497953,0.0208716195523855,0.027756664831989394,0.05705927037439497,-0.03171750167374649,0.07759780908145128,0.037279688464027974,-0.044766794343076406,-0.042912778214257756,-0.06392833301457276,-0.055555032383780206,0.15874507325705003,0.09747942488125466,0.13045360240158588,0.1573530439988648,0.07100480567356823,0.12415793934333086,0.21017371639396987,0.14808096528194853,0.0,0.10217572681427806,0.056413924305416724,0.1125571469525275,0.06453936163241508,0.031829597601217674,0.09497280237543948,0.14521154091667338,0.07512737096219516,0.1638768480990621,0.0401922915555154,-0.0045088528697272146,-0.02709106721815946,0.0036090473471451223,-0.016691562429249435,-6.570313190035204e-05,0.01995506191158611,-0.02575241536464218,-0.020480908590543134,0.06164111664715701,-0.049742197650104625,-0.10816536599758936,0.08087517842201483,0.024495024515519215,-0.04237510934868449,0.12355566578192355,0.11100939722116812,0.2344830957392116,-0.043088435553911814,-0.0197381116499199,0.06332418798562556,0.05043601266209091,-0.002934802529767244,0.04458793332888089,-0.071682553285631,-0.054287902162928336,-0.0056268121830267415,-0.04436399089456197,-0.044197493428973555,-0.024922991469107036
BMK_S04_Change_boss,0.09354407848351114,0.01775941207224152,-0.05692031349118924,0.02051057072094095,0.05839428832860144,0.027581778575513638,0.0971897758518951,0.1370781325718473,0.08678096896257409,0.09027084980249336,0.056973983076638465,0.047905506369494394,-0.10186158358714485,-0.024251601188478536,-0.05454743550645183,-0.0030343214964092258,0.05941325572657051,0.16962124585173266,0.03518150702941458,0.12167257801894968,0.05322506579789699,0.022581727072131963,0.021257669066592794,0.09980599336553486,-0.027467953848733406,0.10217572681427806,0.0,0.023753519437298226,0.14320511328693153,0.15853301491739125,0.07873766092428908,0.1093945284515501,0.08322013250883142,0.02300912257848875,0.06689276366467922,0.14476273647013593,0.0542347343554975,0.08208363688013107,0.11433439771318354,0.04354850017282286,0.10258845210010165,0.056238031729783255,-0.016018160064479675,0.1443148363881171,0.11898249546163647,-0.004179352361735139,0.11109669401096665,0.06887280551236774,0.08225990972173568,0.08706482640354118,0.016454910400498624,-0.029005522096806596,-0.06231901182449337,-0.038338378827524,-0.020207425516281352,-0.08474891463203932,-0.09560837397338084,-0.008701420008761118,-0.0742412374198756,-0.05098106222585763,-0.033849293576161676,-0.07045845264923128,-0.014605222267597529,-0.027982516611357783,-0.11567576584899059
BMK_S04_Change_direct_report,0.07981247865332174,0.04373780551659838,-0.01598007138045028,0.05465610904534264,0.03138974249582065,0.02916966713243213,0.06818077223409066,0.08067738431170533,0.08374249922270724,0.09992305786116465,-0.021018576698143027,0.059133492837419414,-0.08413679866899457,-0.004665252379313145,-0.03225783222181808,-0.026787669579363488,-0.01734146276028392,0.06582774805631622,0.15296740684012344,0.013357038371273666,0.09153681693499972,0.07441610793952591,-0.06543830833369846,0.06784510832100514,0.1255055193871204,0.056413924305416724,0.023753519437298226,0.0,0.08439586617354528,-0.00603505075284988,0.1923986910450598,0.09468610460330062,0.026839667472376122,0.12257948977443178,0.07381744657732214,0.05873470279807744,0.18779968965071347,0.024810747289966018,-0.038336900028555554,0.15675185822013393,0.029612663735404166,0.03186174469140718,0.11037899199009904,0.026261949139609053,0.00025807932618568397,-0.002965486323546984,0.01808867040417539,0.010379068363042643,0.09944886623767024,-0.02358910394693914,0.049767745607805614,0.03203660439237488,0.012734362314622716,-0.0008919325948950618,-0.04220990352028886,-0.008601085899888894,-0.0021874060570949705,-0.029435428832356392,0.03362416418833314,-0.0600411977003541,-0.02644350600672607,-0.014747841743340151,0.03341756777751398,-0.014854330010993788,-0.012069248135591626
BMK_S04_Change_peer,0.11558179161560544,0.004958389640925098,-0.03577774162749505,0.0052566847240447315,0.004891715619944809,-0.09507823526103164,0.021104665742842567,0.022335161454107536,0.02350209909333148,0.04390724983198237,-0.013728171499382297,0.06063516877254696,-0.008689689547035445,0.016900919644322596,-0.028859384586763903,0.04125249989322363,0.06392941614870827,0.20495615055322292,0.08278395753151302,0.14996606286312242,0.14746091916571008,0.033023700058897876,0.06424777098635748,0.10097146873076598,0.04014680572839752,0.1125571469525275,0.14320511328693153,0.08439586617354528,0.0,0.1065658524440306,0.03723988468317457,0.13620887799998438,0.11614867327473544,0.03877153921994059,0.097654247825669,0.16844156437185334,0.06221892422322145,0.16169900452621322,0.10804340782690486,0.06464894926058418,0.12263446203598272,0.10312926691076565,0.03089566688044787,0.11836811574598427,0.16095532385697697,0.02927539905987836,0.017692120618540086,0.12159825057796853,0.07541837012149191,0.035476696542267816,-0.06732019568676556,-0.005448703753920814,0.0074624471139788096,-0.08275274364586635,-0.058234092891017414,-0.013982569350182938,-0.052987898422050206,-0.06652422432154972,-0.06884201084568753,-0.12557361897979655,-0.0716541376300543,-0.01690084453909757,-0.08235118239839323,-0.04400175218060298,-0.016563559028533903
BMK_S05_Leading_boss,0.08700551374900616,-0.020293258182903118,-0.09244676948411416,0.004431427856194048,0.015197318233401855,0.04347702320495528,0.07462886198712923,0.09781161679222099,0.03370641978080166,0.08762212325864435,0.026339762909852987,0.018667717757477165,-0.054600766895733434,-0.007622834338749038,0.009521882489713349,0.03285263134257138,0.09289480195721392,0.16012150422164462,-0.016103769505008192,0.08079319384777572,0.0769656378035779,-0.03750466359231708,-0.02169715098323613,0.10576557728275615,-0.051021677371981905,0.06453936163241508,0.15853301491739125,-0.00603505075284988,0.1065658524440306,0.0,0.054844798254164384,0.12704839879896737,0.11792634504195476,0.0006773160039134363,0.0594641218660191,0.15118986111035493,0.022484995452385192,0.06604746250741775,0.08537833706051645,0.008016274675849366,0.059652609814997704,0.13693604289256733,-0.028883737476339655,0.13563615122292388,0.13281410325043314,-0.026756501030865576,0.07083022470905417,0.10909710864875422,0.06410125851480869,0.06099750601426421,0.025640894411314563,0.01206967139580123,-0.03243047448316844,-0.09710964131391897,0.003042471467682467,-0.06390883679452031,-0.0416200951838418,0.034794804255606604,-0.016666862168895458,-0.05088313752483287,0.009933446028528553,-0.036121985967721704,0.0074801697185735705,0.024881808470500533,-0.07050672432380245
BMK_S05_Leading_direct_report,0.08153316852651421,0.033264132537399654,-0.0432639579183209,0.044869520271145547,0.008670130064586487,0.03552879096704237,0.053832309067067,0.05278369723416877,0.07124313779145881,0.10411000469877466,-0.04464628045372207,0.04846183248966787,-0.06564069327594041,-0.014978098336989348,-0.010295950235935464,-0.010837349960718543,-0.01403731984125553,0.12799951243791327,0.11055202461544122,-0.01621830273715863,0.1481201105331087,0.04918291638962946,-0.11026182992890696,0.11566988927633658,0.09224810054736987,0.031829597601217674,0.07873766092428908,0.1923986910450598,0.03723988468317457,0.054844798254164384,0.0,0.07707819686887701,0.08229038707107594,0.10888921445272659,0.04422468863073009,0.1288272915747731,0.15845906960165645,-5.502454813732793e-06,0.014205663948850783,0.13288117381138653,-0.0056129785203224425,0.10508167187429403,0.1266727500742013,0.00876771039219787,0.04211149681184859,0.02762653144996019,-0.013304225811512749,0.07350189034345644,0.07555172246237496,-0.05883590170489619,-0.0051246503905866825,0.016693540433841636,0.021332199224648518,-0.07525204966387353,-0.06151230735542401,0.008715039038939998,-0.05644187599036421,-0.028424241274364492,0.07037601395189957,-0.10773410468268141,-0.03253970331390166,0.019509575139623536,-0.01783558609097599,-0.009383799442161278,0.02686330716930968
